publication_id,no_publisher,no_location,number_of_volumes,number_of_pages,illustrated,known_reprints,notes
-729953177,0,0,1,0,no,0,
-729571020,0,0,1,0,no,0,
-729568413,0,0,1,0,no,0,
-728979139,0,0,1,0,yes,0,Publication to accompany an exhibition of Freud's work - Blackwood wrote an unspecified contribution
-728845316,0,0,1,0,no,0,
-728138904,0,0,1,0,no,0,
-727768756,0,0,1,0,no,0,
-727653187,0,0,1,0,yes,0,
-727592783,0,0,1,0,no,0,
-727448951,0,0,1,0,no,0,
-727346202,0,0,1,0,no,0,
-726507943,0,0,1,0,no,0,0
-726340680,0,0,1,0,,0,
-725981929,0,0,1,0,no,0,
-725820103,0,0,1,0,no,0,0
-725668516,0,0,1,0,no,0,
-725429263,0,0,1,0,,0,
-724995312,0,0,1,0,no,0,
-724888262,0,0,1,0,no,0,
-724432586,0,0,1,0,yes,0,
-724274640,0,0,1,0,no,0,
-724153126,0,0,1,0,,0,Poolbeg Authors
-723960544,0,0,1,0,yes,0,
-723932834,0,0,1,0,no,0,
-723501808,0,0,1,0,yes,0,
-723487403,1,0,1,0,no,0,
-723388668,0,0,1,0,no,0,
-723144156,0,0,1,0,no,0,
-722255422,0,0,1,0,no,0,
-722001478,0,0,1,0,no,0,
-721921413,0,0,1,0,no,0,
-721681043,0,0,1,0,yes,0,
-721533183,0,0,1,0,yes,0,
-720793518,0,0,1,0,unknown,0,
-720702041,0,0,1,0,yes,0,
-720594854,0,0,1,0,no,0,
-720471183,0,0,1,0,yes,0,
-720132469,0,0,1,0,no,0,
-720004489,0,0,1,0,yes,0,
-719949085,0,0,1,0,no,0,
-719938053,0,0,1,0,unknown,0,
-719922882,0,0,1,0,no,0,
-719685761,0,0,1,0,no,0,
-719254873,0,0,1,0,no,0,
-719075428,0,0,1,0,no,0,
-719070083,0,0,1,0,no,0,
-718554590,0,0,1,0,unknown,0,Translated into Danish by Ole Munch-Pedersen and Peter Nielsen
-718549261,0,0,3,0,no,0,
-718512971,0,0,1,0,no,0,
-718478276,0,0,3,0,no,0,
-716894576,0,0,1,0,no,0,
-716825645,0,0,1,0,no,0,
-716635477,0,0,1,0,yes,0,
-716441297,0,0,1,0,no,0,
-716318401,0,0,1,0,no,0,
-715984390,0,0,1,0,no,0,
-715937042,0,0,1,0,yes,0,
-715784694,0,0,1,0,yes,0,
-715657354,0,0,1,0,no,0,
-714609277,0,0,1,0,no,0,
-714418119,0,0,1,0,no,0,
-713419510,0,0,1,0,no,0,
-712679046,0,0,2,0,no,0,
-712538700,0,0,1,0,no,0,
-712528604,0,0,1,0,no,0,
-712153227,0,0,1,0,no,0,
-712084614,0,0,1,0,no,0,
-711458097,0,0,14,0,no,0,
-711351323,0,0,1,0,no,0,
-711023157,0,0,1,0,no,0,
-710938314,0,0,1,0,yes,0,
-710105821,0,0,1,0,yes,0,
-710034527,0,0,1,0,no,0,
-709651897,0,0,1,0,no,0,
-709294629,0,0,1,0,yes,0,Published with 'The Gold Fish'
-709212839,0,0,1,0,no,0,
-707798189,0,0,4,0,no,0,
-707748775,0,1,1,0,no,0,
-707731654,0,0,1,0,,0,"""line drawings by Ann Clarke"""
-707334360,0,0,1,0,no,0,
-707295721,0,0,1,0,no,0,
-706966158,0,0,1,0,no,0,
-706762296,0,0,1,0,no,0,
-706583551,0,0,1,0,no,0,
-705511678,0,0,1,0,no,0,
-705489282,0,0,1,0,no,0,0
-705095440,0,0,1,0,no,0,
-704750605,0,0,1,0,no,0,"""Published in a limited edition of 200 copies."""
-704312557,0,0,1,0,no,0,
-704160567,0,0,1,0,no,0,
-704093157,0,0,1,0,,0,
-704058533,0,0,1,0,yes,0,
-703819893,0,0,1,0,no,0,
-703739532,0,1,1,0,yes,0,0
-703624006,0,0,1,0,no,0,
-703439380,0,0,1,0,no,0,
-703204639,0,0,1,0,no,0,
-702674059,0,0,1,0,no,0,
-702434439,0,0,1,0,,0,
-702354740,0,0,1,0,no,0,
-702141589,0,0,1,0,no,0,
-702016372,0,0,1,0,yes,0,
-701981812,0,0,1,0,yes,0,
-701339192,0,0,1,0,no,0,
-701085652,0,0,1,0,no,0,
-700108062,0,0,1,0,yes,0,
-699757939,0,0,1,0,no,0,
-699499462,0,0,1,0,no,0,
-699259075,0,0,1,0,yes,0,
-699240340,0,0,1,0,no,0,
-699210014,0,0,1,0,no,0,
-699189147,0,0,1,0,no,0,
-698926202,0,0,1,0,yes,0,
-698741751,0,0,1,0,yes,0,
-698263568,0,0,1,0,no,0,0
-698053767,0,0,1,0,no,0,
-698002046,0,0,1,0,no,0,0
-696720842,0,0,1,0,no,0,
-696552638,0,0,1,0,no,0,
-696176339,0,0,1,0,yes,0,
-695880359,0,0,1,0,no,0,0
-694511726,0,0,1,0,no,0,
-694255256,0,0,1,0,,0,
-693958521,0,0,1,0,no,0,Translated from the French - original author Menghi D'Arville
-693674954,0,0,1,0,unknown,0,
-693423494,0,0,1,0,no,0,
-693133103,0,0,1,0,yes,0,Translated from the French - original author Abbé F. Lagrange
-692510509,0,0,1,0,no,0,
-692260144,0,0,1,0,no,0,
-692214918,0,0,1,0,no,0,
-692179736,0,0,1,0,unknown,0,
-691568035,0,0,1,0,no,0,
-691251481,0,0,1,0,yes,0,
-691111082,0,0,1,0,no,0,
-690304054,0,0,,,-1,0,
-688937171,0,0,1,0,yes,0,
-688317255,0,0,1,0,unknown,0,
-687739682,0,0,1,0,no,0,
-687578337,0,0,1,0,no,0,
-687294306,0,0,1,0,no,0,
-687028882,0,0,1,0,no,0,
-686796820,0,0,1,0,no,0,
-686758127,0,0,,,-1,0,
-686608719,0,0,1,0,no,0,
-685863462,0,0,1,0,no,0,
-685448616,0,0,3,0,no,0,
-685102505,0,0,1,0,yes,0,
-684269572,0,0,1,0,yes,0,
-683631938,0,0,1,0,no,0,
-683438658,0,0,1,0,no,0,
-682861352,0,0,1,0,no,0,
-682549913,0,0,1,0,no,0,
-682421035,0,0,1,0,no,0,
-681976601,0,0,1,0,no,0,
-681684753,0,0,1,0,no,0,
-681635449,0,0,1,0,yes,0,
-681129231,0,0,1,0,no,0,
-680998342,0,0,1,0,no,0,
-680766198,0,0,1,0,no,0,0
-680659541,0,0,1,0,,0,
-680371046,0,0,1,0,yes,0,
-680045354,0,0,1,0,,,School Edition. Copac
-679996875,0,1,1,0,no,0,
-679937918,0,0,1,0,no,0,
-679579505,0,0,1,0,no,0,
-678891855,0,0,1,0,no,0,
-678811083,0,0,1,0,no,0,
-678578442,0,1,2,0,no,0,
-678527207,0,0,1,0,no,0,
-678319853,0,0,1,0,no,0,
-678088433,0,0,1,0,no,0,
-677589805,0,0,1,0,no,0,
-677239053,0,0,1,0,no,0,
-676425006,0,0,1,0,yes,0,
-676399376,0,0,1,0,no,0,
-676383607,0,0,2,0,no,0,
-675898518,0,0,1,0,no,0,
-675310752,0,0,1,0,yes,0,
-674834180,0,0,1,0,no,0,
-674639160,0,0,1,0,no,0,
-674618379,0,0,1,0,no,0,
-674436155,0,0,1,0,no,0,
-673263139,0,0,1,0,yes,0,
-673089033,0,0,1,0,yes,0,
-672923588,0,0,1,0,no,0,
-672494628,0,0,1,0,,0,
-672242598,0,0,1,0,no,0,
-671844485,0,0,1,0,yes,0,There is mention of an 1824 edition but this could not be located
-671784099,0,0,1,0,yes,0,
-671470269,1,0,1,0,no,0,
-671200628,0,0,1,0,yes,0,
-671046309,0,0,2,0,no,0,
-671032279,0,0,1,0,no,0,
-670957255,0,0,1,0,no,0,
-670745224,0,0,1,0,yes,0,
-670685768,0,0,1,0,no,0,
-670552669,0,0,1,0,unknown,0,
-670477871,0,0,1,0,no,0,
-669662883,0,0,1,0,unknown,0,
-667780040,0,0,1,0,no,0,0
-667558491,0,0,1,0,no,0,0
-666892160,0,0,1,0,no,0,N.d.
-666652702,0,0,1,0,no,0,
-666193650,0,0,1,0,yes,0,
-666010481,0,0,1,0,no,0,
-665933425,0,0,1,0,yes,0,?[Caorthainn]
-665891838,0,0,1,0,no,0,
-665668588,0,0,1,0,no,0,
-665571340,0,0,1,0,yes,0,
-665502835,0,0,1,0,yes,0,
-665433697,0,0,1,0,no,0,
-664505466,0,0,1,0,no,0,
-664417630,0,0,1,0,yes,0,
-664342458,0,0,3,0,no,0,
-664288501,0,0,1,0,no,0,
-664053801,0,0,1,0,yes,0,0
-664036650,0,0,1,0,no,0,
-663666805,0,0,1,0,no,0,
-663437671,0,0,1,0,no,0,
-662915249,0,0,1,0,no,0,
-662848307,0,0,1,0,unknown,0,
-662766735,0,0,1,0,unknown,0,
-661982624,0,0,2,0,no,0,
-660465305,0,0,1,0,no,0,Large Print
-659879950,0,0,1,0,no,0,
-659815973,0,0,1,0,,0,Published by W.H. Allen and Co.
-659661207,0,0,1,0,no,0,
-659603971,0,0,1,0,no,0,
-659361094,0,0,1,0,no,0,
-659233034,0,0,1,0,yes,0,
-658629221,0,0,1,0,unknown,0,
-658575593,0,0,1,0,yes,0,
-658404018,0,0,1,0,no,0,
-658052769,0,0,1,0,unknown,0,
-657413690,0,0,1,0,no,0,
-657328715,0,0,1,0,yes,0,"Dutch translation of 'The Stranger in the Valleys', from 'Sunset in Provence'"
-657263726,0,0,1,0,unknown,0,
-656733196,0,0,1,0,no,0,0
-656009039,0,0,1,0,no,0,
-655981418,0,0,1,0,no,0,
-655709714,0,0,1,0,no,0,
-655128625,0,0,1,0,no,0,
-655010792,0,0,1,0,no,0,
-654966385,0,0,1,0,yes,0,
-654150571,0,0,1,0,yes,0,Translated from the French - original author Aimé Humbert
-654063147,0,0,1,0,no,0,0
-653555093,0,0,1,0,yes,0,
-653165571,0,0,1,0,no,0,Translated from the French - original author Henri Guenot
-652502514,0,0,1,0,no,0,
-652372497,0,0,1,0,unknown,0,Also contains poetry by Alan Bold and Gareth Owen
-652199797,0,0,1,0,no,0,
-651979291,0,0,1,0,no,0,
-650499208,0,0,1,0,no,0,
-650070116,0,0,1,0,no,0,
-649956111,0,0,1,0,no,0,Translated from the French - original author Menghi D'Arville
-649773071,0,0,1,0,no,0,
-649479859,0,0,1,0,no,0,
-649317482,0,0,1,0,no,0,
-648874717,0,0,1,0,yes,0,
-648838599,0,0,1,0,no,0,
-648055906,0,0,1,0,no,0,
-646938967,0,0,1,0,no,0,
-646871097,0,0,1,0,no,0,
-646522148,0,0,1,0,no,0,
-646496461,0,1,1,0,no,0,
-645663498,0,0,3,0,no,0,A three volume set of the three novels
-645610874,0,0,1,0,no,0,
-645002307,0,0,1,0,yes,0,"Translated from the French - original author Charles Forbes Montalembert, comte de. Sadlier translated the introduction only."
-644971770,0,0,1,0,no,0,
-644869665,0,0,1,0,no,0,
-644869064,0,0,1,0,yes,0,
-644514570,0,0,1,0,no,0,
-644426569,0,0,1,0,yes,0,
-644375849,0,0,1,0,no,0,
-644370488,0,0,1,0,yes,0,
-643692490,0,0,1,0,no,0,Translated from the French - original author unrecorded
-643517694,0,0,1,0,no,0,
-643512528,0,0,1,0,no,0,
-642835414,0,0,1,0,yes,0,
-642709184,0,0,1,0,no,0,
-642498125,0,0,4,0,yes,0,
-642498091,0,0,1,0,no,0,
-642421580,0,0,1,0,no,0,
-642283148,0,0,1,0,no,0,
-641807310,0,0,1,0,no,0,
-641406145,0,0,1,0,no,0,
-641295972,0,0,1,0,no,0,
-641289512,0,0,1,0,no,0,
-640976904,0,0,1,0,yes,0,
-640715145,0,0,1,0,no,0,
-640677433,0,0,1,0,no,0,
-640543726,0,0,1,0,yes,0,Translated from the French - original author Edmond Neukomm
-640537609,0,0,1,0,no,0,
-640507728,0,0,1,0,no,0,
-640191787,0,0,1,0,yes,0,
-639931079,0,0,1,0,yes,0,
-639727147,0,0,1,0,no,0,
-639596528,0,0,1,0,no,0,
-639013492,0,0,1,0,no,0,
-638414801,0,0,1,0,no,0,
-638015837,0,0,1,0,yes,0,
-637948759,0,0,1,0,yes,0,Illustrations by Alan Howard
-637336333,0,0,1,0,no,0,
-637120155,0,0,2,0,no,0,
-636813288,0,0,1,0,no,0,
-636260189,0,0,1,0,,0,
-636244468,0,0,1,0,no,0,0
-635977387,0,0,1,0,no,0,
-635535415,0,0,1,0,no,0,
-635203930,0,0,1,0,no,0,
-635170821,0,0,1,0,yes,0,
-634716781,0,0,1,0,no,0,
-634588970,0,0,1,0,no,0,
-634545993,0,0,1,0,no,0,
-634442961,0,0,1,0,,,US version of Cottage in the Bog; BL
-634438786,0,0,1,0,yes,0,
-634365263,0,0,1,0,no,0,
-634298746,0,0,1,0,unknown,0,
-634072417,0,0,1,0,no,0,
-633821542,0,0,1,0,unknown,0,
-633798775,0,0,1,0,,0,
-633612620,0,0,1,0,unknown,0,circa pub date
-633407993,0,0,1,0,no,0,
-632738271,0,0,1,0,yes,0,
-631590074,0,0,1,0,no,0,
-631569597,0,0,1,0,yes,0,
-631326758,0,0,1,0,no,0,
-631311328,0,0,1,0,no,0,
-631308503,0,0,1,0,no,0,
-631274522,0,0,1,0,no,0,
-631134301,0,0,1,0,no,0,
-629246558,0,0,1,0,no,0,0
-628798212,0,0,1,0,no,0,
-628229962,0,0,,,-1,0,
-628002512,0,0,1,0,no,0,0
-627928486,0,0,1,0,no,0,
-627680736,0,0,1,0,no,0,
-627324216,0,0,1,0,no,0,
-627162597,0,0,1,0,no,0,
-626752465,0,0,1,0,no,0,
-626178093,0,0,1,0,,0,
-626146434,0,0,1,0,no,0,
-625827977,0,0,1,0,yes,0,
-625820913,0,0,1,0,yes,0,
-625707873,0,0,1,0,yes,0,
-624972563,0,0,1,0,no,0,
-624822706,0,0,1,0,no,0,
-624520090,0,0,1,0,,0,
-624356449,0,0,1,0,no,0,
-624207664,0,0,1,0,no,0,0
-623983163,0,0,1,0,no,0,
-623582633,0,0,1,0,no,0,
-623443958,0,0,1,0,yes,0,
-622971344,0,0,1,0,yes,0,
-622937690,0,0,1,0,no,0,
-622801665,0,0,1,0,no,0,
-622609770,0,0,1,0,no,0,0
-622233224,0,0,4,0,no,0,
-622181958,0,0,1,0,,0,
-621897626,0,0,1,0,no,0,
-621579528,0,0,1,0,yes,0,
-621423265,0,0,1,0,yes,0,
-620272163,0,0,1,0,no,0,
-620244875,0,0,1,0,no,0,
-620228972,0,0,1,0,no,0,
-620040460,0,0,1,0,no,0,
-619818938,0,0,1,0,yes,0,
-619796613,0,0,1,0,no,0,
-619724129,0,0,1,0,no,0,
-619543164,0,0,1,0,no,0,
-619295549,0,0,1,0,yes,0,Illustrations by Richard Kennedy
-619139031,0,0,1,0,yes,0,
-619132015,0,0,1,0,no,0,
-619083073,0,0,2,0,no,0,
-618879053,0,0,1,0,no,0,
-618849897,0,0,1,0,yes,0,
-618280104,0,0,1,0,no,0,
-617700633,0,0,1,0,no,0,0
-617645378,0,0,1,0,no,0,
-617488364,0,0,1,0,no,0,
-617429619,0,0,1,0,yes,0,
-617019798,0,0,1,0,no,0,
-615462129,0,0,1,0,yes,0,
-615361882,0,0,1,0,no,0,"""The following discussion was carried on in the pages of The British weekly from June 10th to August 26th, 1887 ... It is now reprinted in more convenient form."""
-615274287,0,0,1,0,no,0,
-615133704,0,0,1,0,no,0,
-615097147,0,0,1,0,yes,0,
-615060976,0,0,1,0,no,0,
-614899008,0,0,1,0,no,0,
-614778090,0,0,1,0,unknown,0,
-614713504,0,0,1,0,no,,
-614532319,0,0,1,0,yes,0,
-614208419,0,0,1,0,unknown,0,
-613965203,0,0,1,0,no,0,
-613795828,0,0,1,0,no,0,
-613763573,0,0,1,0,no,0,
-613651188,0,0,1,0,yes,0,
-613311965,0,0,1,0,,0,
-613039336,0,0,1,0,no,0,
-612717047,1,0,1,0,no,0,
-612139474,0,0,1,0,no,0,
-611828749,0,0,1,0,yes,0,This was published in a limited edition of 350 copies.
-611760849,0,0,1,0,no,0,
-611517753,0,0,1,0,yes,0,
-611404557,0,0,1,0,no,0,
-610956952,0,0,1,0,no,0,
-610950250,0,0,1,0,no,0,
-610901069,0,0,1,0,no,0,
-610437061,0,0,1,0,unknown,0,
-610336286,0,0,1,0,no,0,
-610120772,0,0,3,0,no,0,
-609858688,0,0,1,0,yes,0,0
-609331901,0,0,1,0,no,0,
-608969012,0,0,1,0,unknown,0,
-608907605,0,0,1,0,no,0,
-608895734,0,0,2,0,no,0,
-608813711,0,0,1,0,no,0,0
-608735822,0,0,1,0,no,0,
-608593602,0,0,1,0,yes,0,
-608515316,0,0,1,0,no,0,
-608371096,0,0,1,0,unknown,0,"""Published in a limited edition of 250 numbered copies."""
-608361257,0,0,1,0,no,0,Canadian Institute for Historical Microreproductions
-608309147,0,0,3,0,no,0,
-607987714,0,0,2,0,,0,
-606807527,0,0,1,0,yes,0,
-606711471,0,0,1,0,no,0,
-606668642,0,0,1,0,no,0,
-606323714,0,0,1,0,no,0,
-606163595,0,0,1,0,unknown,0,
-605953932,0,0,1,0,no,0,
-605812760,0,0,1,0,yes,0,Illustrations by Carol Betera
-605710863,0,0,1,0,yes,0,
-604789140,0,0,1,0,unknown,0,
-604143182,0,0,1,0,no,0,
-603197336,0,0,1,0,no,0,
-603189031,0,0,1,0,no,0,
-603159761,0,0,1,0,no,0,
-602569592,0,0,1,0,no,0,
-602557545,0,0,1,0,no,0,
-602468703,0,0,1,0,yes,0,
-601362183,0,0,1,0,unknown,0,
-601089677,0,0,1,0,no,0,
-601002236,0,0,1,0,no,0,
-600698887,0,0,1,0,unknown,0,
-600589228,0,0,1,0,yes,0,
-600346395,0,0,1,0,no,0,
-600014596,0,0,1,0,no,0,
-599482838,0,0,1,0,,,BOD
-599282369,0,0,1,0,no,0,
-598630620,0,0,1,0,no,0,Translation of unspecified Grimshaw novel - possibly 'Guinea Gold'
-598446730,0,0,1,0,no,0,
-598398082,0,0,1,0,no,0,0
-598222938,1,0,1,0,no,0,
-597927198,0,0,1,0,no,0,
-597577693,0,0,1,0,no,0,
-597489973,0,0,1,0,no,0,
-597407106,0,1,1,0,no,0,
-597320795,0,0,1,0,no,0,
-597198106,0,0,1,0,yes,0,
-596826871,0,0,1,0,yes,0,
-596522926,0,0,1,0,no,0,Published anonymously and ascribed to Armstrong by Loeber & Loeber
-595764802,0,0,1,0,no,0,
-595489361,0,0,1,0,no,0,
-595464862,0,0,1,0,no,0,
-595216937,0,0,3,0,no,0,
-595190946,0,0,1,0,no,0,
-595182744,0,0,1,0,yes,0,
-595134698,0,0,1,0,yes,0,
-594695124,0,0,1,0,no,0,0
-594684861,0,0,1,0,no,0,
-594359767,0,0,1,0,yes,0,
-593708707,0,0,1,0,no,0,
-593672233,0,0,1,0,no,0,
-593615706,0,0,1,0,no,0,
-593483628,0,0,1,0,no,0,
-592103760,0,0,10,0,no,0,
-591985311,0,0,1,0,no,0,
-591978691,0,0,1,0,no,0,
-591745640,0,0,3,0,no,0,0
-591587488,0,0,1,0,yes,0,
-591401549,0,0,1,0,no,0,
-591109077,0,0,1,0,no,0,
-590593224,0,0,1,0,yes,0,
-589358071,0,0,1,0,no,0,
-589281219,0,0,1,0,yes,0,
-589183755,0,0,1,0,yes,0,
-588909643,0,0,1,0,unknown,0,
-588611502,0,0,1,0,no,0,0
-588071241,0,0,1,0,no,0,
-587995146,0,0,1,0,no,0,
-587436733,0,0,1,0,no,0,
-587171877,0,0,1,0,no,0,
-587050801,0,0,1,0,no,0,
-586980050,0,0,1,0,no,0,
-585835244,0,0,1,0,no,0,
-585676454,0,0,1,0,no,0,
-585463110,0,0,1,0,yes,0,
-585367769,0,0,1,0,no,0,
-585117421,0,0,1,0,no,0,
-585087002,0,0,1,0,no,0,
-585053400,0,0,1,0,no,0,
-584727406,0,0,1,0,,0,
-584629588,0,0,1,0,yes,0,
-584581094,0,0,2,0,no,0,
-584540987,0,0,1,0,no,0,
-583736684,0,0,1,0,no,0,
-583454508,0,0,2,0,no,0,
-583166372,0,0,1,0,no,0,
-583166183,0,0,1,0,no,0,
-583137952,0,0,1,0,no,0,
-583129326,0,0,1,0,yes,0,
-583089879,0,1,1,0,no,0,
-582948275,0,0,1,0,no,0,
-582937368,0,0,1,0,no,0,
-582707345,0,0,1,0,yes,0,
-582006945,0,0,1,0,no,0,
-581877568,0,0,1,0,no,0,
-581480214,0,0,1,0,no,0,
-581346523,0,0,1,0,yes,0,Originally serialized in a Montreal story paper in 1873
-581333772,0,1,1,0,yes,0,
-581326234,0,0,1,0,no,0,
-580944856,0,0,1,0,no,0,
-580613966,0,0,1,0,,0,
-580402962,0,0,1,0,no,0,
-580003478,0,0,1,0,no,0,
-579598427,0,0,1,0,yes,0,
-578399698,0,0,1,0,yes,0,
-577944514,0,0,1,0,no,0,
-576565764,0,0,1,0,no,0,
-576429393,0,0,1,0,no,0,
-575861806,0,0,1,0,no,0,
-575631646,0,0,1,0,no,0,
-575607387,0,0,1,0,no,0,
-575512224,0,0,1,0,yes,0,
-575474668,0,0,1,0,yes,0,
-575431068,0,0,1,0,no,0,
-575286642,0,0,1,0,no,0,
-575229969,0,0,1,0,no,0,
-575090829,0,0,1,0,no,0,
-574744727,0,0,1,0,unknown,0,
-574477848,0,0,1,0,unknown,0,
-573687816,0,0,1,0,no,0,
-573187823,0,0,1,0,yes,0,
-573027624,0,0,1,0,no,0,
-572390518,0,0,1,0,,0,
-571697636,0,0,1,0,no,0,
-571602005,0,0,1,0,unknown,0,
-571190641,0,0,1,0,no,0,
-571089792,0,0,1,0,no,0,0
-570796206,0,1,1,0,no,0,
-570779093,0,0,1,0,no,0,
-570617724,0,0,1,0,no,0,
-570510703,0,0,3,0,no,0,
-570378134,0,0,1,0,no,0,
-569963222,0,0,1,0,no,0,
-569685294,0,0,1,0,no,0,
-569472031,0,0,1,0,no,0,
-569355789,0,0,,,-1,0,
-568417706,0,0,1,0,no,0,
-568029349,0,0,1,0,unknown,0,
-567686801,0,0,1,0,no,0,
-567681073,0,0,1,0,no,0,
-567635045,0,0,1,0,no,0,
-567512204,0,0,1,0,no,0,
-567299969,0,0,2,0,no,0,
-567267297,0,0,1,0,no,0,
-567063175,0,0,1,0,no,0,
-566690301,0,0,1,0,no,0,
-566477846,0,0,4,0,no,0,
-566245587,0,0,1,0,no,0,0
-566170024,0,0,1,0,no,0,
-565920983,0,0,1,0,no,0,
-565812224,0,0,1,0,no,0,
-565777213,0,0,1,0,no,0,
-565653876,0,0,1,0,no,0,
-565481660,0,0,1,0,yes,0,With illustrations by Lildred R. Lamb
-564995166,0,0,1,0,no,0,
-564466129,0,0,2,0,yes,0,
-564370733,0,0,1,0,yes,0,
-563733634,0,0,1,0,yes,0,
-563654172,0,0,1,0,no,0,
-563648523,0,0,1,0,no,0,
-563576557,0,0,4,0,no,0,
-563319998,0,0,3,0,no,0,
-562209032,0,0,4,0,no,0,
-561915552,0,0,1,0,no,0,
-561796247,0,0,1,0,no,0,
-561742134,0,0,1,0,yes,0,
-561711788,0,0,1,0,no,0,
-561626908,0,0,2,0,no,0,
-561527627,0,0,1,0,no,0,
-561465714,0,0,3,0,no,0,
-561444733,0,0,1,0,yes,0,
-560993601,0,0,1,0,yes,0,
-560558274,0,0,1,0,,0,
-560397148,0,0,1,0,no,0,
-560344095,0,0,1,0,no,0,
-560331763,0,0,1,0,no,0,
-560072659,0,0,1,0,no,0,
-559950835,0,0,1,0,no,0,
-559721340,0,0,1,0,unknown,0,
-559179177,0,0,1,0,no,0,0
-558550327,0,0,1,0,no,0,
-558532218,0,0,1,0,no,0,
-558509475,0,0,1,0,no,0,
-558450985,0,0,1,0,no,0,
-558425928,0,0,1,0,no,0,
-557677631,0,0,1,0,unknown,0,
-557547780,0,0,1,0,no,0,
-557380768,0,0,1,0,no,0,
-557368182,0,0,1,0,no,0,
-557281355,0,0,1,0,no,0,
-557038785,0,0,1,0,no,0,
-557022909,0,0,1,0,,0,
-556821829,0,0,1,0,no,0,
-556804179,0,0,1,0,no,0,
-556760314,0,0,1,0,no,0,
-556497904,0,0,1,0,no,0,
-556175199,0,0,1,0,unknown,0,
-555841176,0,0,1,0,no,0,
-555147052,0,0,1,0,unknown,,
-554939924,0,0,1,0,no,0,
-554431049,0,0,1,0,no,0,Translated from the Latvian - original author Janis Rainis
-553415178,0,0,1,0,no,0,
-553102864,0,0,1,0,no,0,
-552949083,0,0,1,0,yes,0,
-552824553,0,0,1,0,no,0,
-552721025,0,0,1,0,no,0,
-552631008,0,0,1,0,unknown,0,
-552598499,0,0,1,0,no,0,
-552360321,0,0,1,0,no,0,
-552033407,0,0,1,0,yes,0,
-551982825,0,0,1,0,yes,0,
-551739655,0,0,1,0,no,0,
-551683564,0,0,1,0,yes,0,
-551579104,0,0,1,0,no,0,
-551297690,0,0,1,0,no,0,
-550772482,0,0,1,0,,0,
-549965213,0,0,1,0,yes,0,
-549963164,0,0,3,0,no,0,Translated from the French - original authors the Christian Brothers
-549960507,0,0,1,0,no,0,
-549178464,0,0,1,0,unknown,0,
-549167350,0,0,1,0,no,0,
-548820973,0,0,1,0,,0,
-548385034,0,0,,,-1,0,
-548379048,0,0,1,0,no,0,
-548156190,0,0,1,0,yes,0,
-548133117,0,0,,,-1,0,
-547881169,0,0,1,0,no,0,
-546312158,0,0,1,0,unknown,0,
-546289186,0,0,1,0,no,0,
-546251083,0,0,1,0,yes,0,
-546186454,0,0,1,0,no,0,
-546023672,0,0,1,0,no,0,
-546014996,0,0,1,0,yes,0,
-545963991,0,0,1,0,no,0,0
-545598453,0,0,2,0,yes,0,
-545445830,0,0,1,0,yes,0,
-545427792,0,0,1,0,unknown,0,
-544858695,0,0,2,0,no,0,
-544668553,0,0,1,0,no,0,
-544639334,0,0,1,0,no,0,
-544533856,0,1,1,0,no,0,
-544103438,0,0,1,0,no,0,
-543690659,0,0,2,0,no,0,
-543238835,0,0,1,0,yes,0,
-542981765,0,0,1,0,,0,
-542409254,0,0,1,0,no,0,
-542362255,0,0,1,0,no,0,
-541793576,0,0,1,0,yes,0,Translated from the French - original author unrecorded
-541400980,0,0,1,0,unknown,0,
-541305315,0,0,1,0,no,0,
-540861931,0,0,1,0,,0,Poolbeg Authors
-540736811,0,0,1,0,no,0,
-540544109,0,0,1,0,,0,dedicated to Miss [Maria] Edgeworth
-540263675,0,0,1,0,no,0,
-539843485,0,0,1,0,no,0,
-539761243,0,0,1,0,no,0,
-539623098,0,0,1,0,yes,0,
-539214488,0,0,1,0,no,0,
-538960172,0,0,1,0,yes,0,Translated from the French - original author unrecorded
-538604977,0,0,1,0,,0,
-538562775,0,0,1,0,no,0,
-538298900,1,0,1,0,no,0,
-538292625,0,0,1,0,no,0,
-538023942,0,0,1,0,yes,0,
-537743441,0,0,1,0,no,0,0
-537553973,0,0,1,0,no,0,
-537495308,0,0,1,0,no,0,
-537313121,0,0,1,0,yes,0,
-536961488,0,0,1,0,yes,0,
-536755833,0,0,1,0,no,0,
-536701747,0,0,1,0,yes,0,
-536688071,0,0,1,0,no,0,
-536586947,0,0,1,0,no,0,
-536541671,0,0,1,0,yes,0,
-536210921,0,0,1,0,no,0,
-536038775,0,0,1,0,no,0,
-535495148,0,0,1,0,no,0,0
-535214926,0,0,1,0,no,0,
-534962579,0,0,1,0,no,0,
-534853477,0,0,1,0,yes,0,
-534793502,0,0,1,0,yes,0,
-534296862,0,0,1,0,no,0,
-533587011,0,0,1,0,no,0,
-533490848,0,0,1,0,yes,0,
-533484401,0,0,1,0,no,0,
-533237745,0,0,1,0,yes,0,
-532280951,0,0,1,0,,0,
-531801926,0,0,1,0,yes,0,
-531669359,0,0,1,0,yes,0,
-531315538,0,0,1,0,no,0,
-530926905,0,0,2,0,yes,0,
-530690034,0,0,1,0,yes,0,
-530620565,0,0,1,0,unknown,0,
-530500917,0,0,1,0,no,0,
-530368026,0,0,1,0,no,0,
-530275295,0,0,1,0,no,0,
-530148652,0,0,1,0,no,0,
-529982421,0,0,1,0,no,0,
