publication_id,published_in,start_page,end_page,illustrated,notes
1401845752,-140080942,43,43,unknown,
1402247221,1187005574,131,138,no,
1402540394,-633798775,108,108,unknown,Published in New Irish Writing (1973)
1402711367,-971430189,56,56,unknown,
1404299962,641538878,1344,1345,no,FD section 'Contemporary Poetry'.
1404776927,-1801548117,176,176,unknown,
1408321860,-56681141,,,no,
1412168341,1176369270,59,59,unknown,
1413413678,436291330,68,68,no,
1417637070,1176462032,54,54,unknown,
1418246464,18383829,34,34,unknown,
1418386733,1176369270,20,20,unknown,
1419480733,641538878,1416,1419,no,FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'.
1420494588,1834302610,74,76,unknown,
1422722583,1519339388,704,706,unknown,
1423050963,-971430189,12,12,unknown,
1425409535,423919546,38,39,unknown,
1426276805,-642498091,,,no,
1426614829,-606323714,,,unknown,
1428198309,1176369270,74,74,unknown,Published In Poetry Ireland Review 1991 v31
1428602206,1178706087,67,72,unknown,
1429078944,1177765026,234,235,unknown,"Published in The Irish Statesman, v.7 (1927)."
1430237965,1424850387,,,unknown,
1431342327,641538878,1645,1648,no,"FD section 'Feminism, Culture and Critique in English'."
1432046938,1412316481,158,164,unknown,Interview with Sara Berkeley
1432138858,-971430189,69,70,unknown,
1434148029,18383829,47,47,unknown,
1438875542,1376227619,84,86,no,"FD section 'Women and Politics, 1860-1918'."
1443836068,-971430189,13,13,unknown,
1444273754,641538878,1376,1376,no,FD section 'Contemporary Poetry'.
1446239788,-492502623,1,17,no,
1447394413,641538878,1321,1321,no,FD section 'Contemporary Poetry'
1449480759,-971430189,19,19,unknown,
1450219894,1155205332,1450,1451,no,Fd section 'Writing Oral Traditions'.
1450662672,499193540,124,138,no,
1452753930,-140080942,39,39,unknown,
1454217932,1558511296,11,20,no,
1454339440,-140080942,21,21,unknown,
1455173429,641538878,1498,1500,no,"FD section 'Women in the North of Ireland, 1969-2000'. First published in Women's News, vol 15 (Mar/April 1986)."
1456243485,1176369270,26,26,unknown,
1456547113,-636813288,,,no,
1456600725,1178706087,63,63,unknown,
1456611822,0,,,unknown,
1457349174,-1850509942,78,98,unknown,
1457956894,641538878,1315,1315,no,FD section 'Contemporary Poetry'.
1458900994,-2098903,58,60,unknown,
1462722056,-1896946720,47,48,unknown,
1463660790,641538878,876,879,no,"FD section 'Women's Narratives, 1800-40'."
1463775139,641538878,1272,1274,no,FD section 'Contemporary Women Playwrights'. First performed 1994.
1464878933,-1092473564,189,198,unknown,
1467679904,-774782582,279,298,no,
1468483849,641538878,245,246,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. Speech from 27 Feb 1991."
1473243476,1184963784,11,36,no,"Chapter contains a number of poems including 'Nightfeed' by Eavan Boland, 'Antarctica' by Mary O'Donnell, 'An Cothú Linbh' by Nuala Ni Dhomhnaill, 'Each Day Our First Night' by Mary Dorcey, 'Ard Fheis' by Paula Meehan, 'The Statue of the Virgin at Granard Speaks' by Paula Meehan, and 'A young Woman with a Child on Each Hand' by Angela Greene."
1473889771,-718512971,,,no,
1473940536,-1244246676,99,124,no,
1475304138,641538878,1320,1320,no,FD section 'Contemporary Poetry'.
1478533350,-1907320341,28,29,no,
1480650593,-1024243326,46,46,unknown,under-12 poem
1481034444,641538878,441,441,no,"FD section 'Women and Politics in Northern Ireland, 1993-2000'. First published in Fortnight, March 1999."
1481636122,641538878,400,401,no,"FD section 'Political Activism in Northern Ireland, 1960-93'."
1483342598,-1692346770,49,62,no,
1484823563,287105081,60,77,unknown,
1485836755,440604492,,,unknown,
1486710234,1240233664,9,36,yes,
1486970427,1176369270,36,36,unknown,
1487190746,-971430189,51,51,unknown,
1487704021,641538878,207,209,no,"FD section 'The Women's Movement in the Republic, 1968-80'."
1489656985,-971430189,65,65,unknown,
1491145676,-2119194508,35,42,no,
1492849448,641538878,1391,1391,no,FD section 'Contemporay Poetry'.
1494101237,-987510022,114,131,no,
1496381474,-2101122274,216,217,unknown,
1497560890,1155205332,1413,1413,no,"FD section 'Spirituality and Religion'. First published in Béaloideas, vol 3 (1932)"
1498487179,-1209873395,332,338,no,
1499504555,-1757064847,248,249,unknown,
1502730468,641538878,1337,1337,no,FD section 'Contemporary Poetry'.
1502942965,1155205332,1102,1103,no,"FD section 'Lesbian Encounters, 1745-1997'."
1508336509,641538878,1298,1298,no,FD section 'Contemporary Poetry'.
1509423848,680885255,51,64,yes,
1513086233,1155205332,562,562,no,
1513769339,1363738452,,,no,
1513909249,1184963784,181,193,no,
1514923966,-1972254603,,,unknown,
1515481959,127746616,,,unknown,
1515954572,641538878,363,363,no,"Fd section 'Women, Politics and the State in Northern Ireland, 1918-66'. From MS in PRONI, D1327/16/1/5."
1516816011,1155205332,686,692,no,FD section 'Theology and Ethics: The Twentieth Century'.
1517840147,-912726144,59,74,no,
1520338935,1482490559,,,unknown,
1521046379,18383829,50,50,unknown,
1523529501,-1757064847,203,203,unknown,
1523534458,641538878,1359,1340,no,FD section 'Contemporary Poetry'.
1524125113,-1801548117,38,38,unknown,
1526758671,641538878,1377,1377,no,FD section 'Contemporary Poetry'.
1529669211,641538878,248,249,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. Debate on 17 February 1983."
1529932539,866585257,110,122,no,
1533523132,-725429263,16,17,unknown,under 12
1534381057,1185039783,98,115,no,
1534655199,-996415434,21,32,no,
1536280750,1412316481,109,120,unknown,"Includes poems 'Bottoms', 'Toineanna', 'The Creaking of the Bones' and 'Gioscan na Gnamh'"
1537069160,-971430189,8,8,unknown,
1539360749,-1801548117,24,24,unknown,
1540136863,-327974296,,,unknown,
1541331055,-971430189,66,66,unknown,
1543715390,1051526418,,,no,
1545349727,1186265635,73,106,no,
1545948428,436291330,69,70,no,
1547841572,1079916148,123,206,unknown,
1550184923,1156990336,,,unknown,
1550719953,-140080942,28,28,unknown,
1552987850,641538878,1426,1429,no,"FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'. First published in the Irish Times, 19 Oct 1979."
1555384671,1176462032,65,65,unknown,
1556284925,-2077755318,168,186,no,
1558849213,1187005574,86,92,no,
1558954069,641538878,1064,1067,no,FD section 'Inscribing Voices: Twentieth Century Irish Language Memoirs'.
1559420058,1155205332,1191,1197,no,
1560592953,-1896946720,62,62,unknown,
1566860631,1155205332,1012,1017,no,"FD section 'Public Discourse, Private Relfection, 1916-70'. Papers in PRONI."
1574395016,1979544553,,,unknown,
1574853793,-1676398004,,,unknown,
1575510115,1836374827,,,no,
1577911008,1155205332,1085,1086,no,"FD Section 'Erosion of Heterosexual Consensus, 1940-2001'."
1578985228,-2017592575,,,unknown,
1582899363,18383829,53,53,unknown,
1586297418,641538878,1386,1387,no,FD section 'Contemporary Poetry'.
1589079169,1141057531,362,363,no,
1591655345,-971430189,55,,unknown,
1592196146,-1757064847,208,209,unknown,
1595695907,641538878,1324,1324,no,FD section 'Contemporary Poetry'.
1596688092,1155205332,1339,1340,no,FD section 'The Song Tradtion'. Original from BBC recording August 1953
1597425079,641538878,1401,1401,no,FD section 'Contemporary poetry'.
1600866862,963749378,63,65,no,
1600886107,1165573416,1,14,no,
1601731987,1519339388,707,708,unknown,
1602604189,18383829,58,58,unknown,
1602910614,641538878,1325,1325,no,FD section 'Contemporary Poetry'.
1602992279,18383829,57,57,unknown,
1603426497,887901212,92,107,unknown,
1603494598,641538878,161,162,no,"FD section 'Women and Politics in Indepenent Ireland, 1921-68'."
1605243543,1519339388,428,429,unknown,
1606103457,418072866,,,unknown,
1606479455,722738666,1,7,no,
1607916914,1123508486,24,27,no,
1608154842,1176369270,47,47,unknown,
1608714890,641538878,79,82,no,"FD section 'Women and Politics, 1860-1918'. Original in NLI, MS 12144, c. 1906."
1611876825,-1896946720,7,8,unknown,
1611914447,-682861352,,,unknown,
1613560440,1176462032,57,57,unknown,
1613730810,1595437831,,,unknown,
1614226400,641538878,1431,1433,no,"FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'. First published in the Irish Times, April 1982."
1614380289,1155205332,570,571,no,
1614467350,-82109711,53,73,no,
1614823563,1155205332,1405,1408,no,FD section 'Spirituality and Religion'.
1616683593,1187028408,165,176,no,Winner of the Rooney Prize in 2000
1617220074,641538878,139,141,no,"FD section 'Women and Politics in Indepenent Ireland, 1921-68'."
1617428908,1176369270,11,11,unknown,
1619810770,,,,unknown,
1621256763,-971430189,39,39,unknown,
1621512335,680885255,147,155,yes,
1621933664,1202738011,189,196,no,
1621950182,-140080942,44,44,unknown,
1624367215,1187005574,123,130,no,
1624397604,641538878,1350,1350,no,FD section 'Contemporary Poetry'.
1624727125,1834302610,39,40,unknown,Published in Poetry Ireland Review 70 (2001)
1625276611,894285905,80,95,no,
1626307235,1187005574,177,183,no,
1626437735,-1757064847,255,259,unknown,
1626701502,-2082907021,,,unknown,
1628431913,641538878,1141,1142,no,FD Section 'Contemporary Fiction'.
1629301460,641538878,298,301,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. First published in Magill, Nov 1997."
1635205608,-2007022355,65,88,no,
1635481564,-633798775,102,103,unknown,
1636420316,-1258709166,296,297,no,
1636524719,641538878,1330,1330,no,FD section 'Contemporary Poetry'.
1640982975,1689169928,,,unknown,
1642006218,-996415434,177,188,no,
1644693923,-1801548117,174,174,unknown,
1644743171,1176462032,46,46,unknown,
1649276463,-1896946720,53,54,unknown,
1650929482,1178026968,155,159,unknown,
1656004487,641538878,1327,1328,no,FD section 'Contemporary Poetry'.
1656006872,641538878,1347,1348,no,FD section 'Contemporary Poetry'.
1656939968,-1857982938,125,131,unknown,from 2002
1661524612,1155205332,45,57,unknown,
1662346021,224253106,16,42,unknown,
1662859077,1155205332,1282,1282,no,FD sesction 'Storytelling Traditions of the Irish Travellers'.
1663197761,641538878,1376,1376,no,FD section 'Contemporary Poetry'.
1663647042,641538878,1322,1322,no,FD section 'Contemporary Poetry'.
1668109109,1155205332,1051,1052,no,"FD Section 'Erosion of Heterosexual Consensus, 1940-2001'."
1668205491,-971430189,21,21,unknown,
1668353642,641538878,685,686,no,"FD section 'Philanthropic Insitutions of 18th Century Ireland'. Original in archives of the Presentation Convent, George's Hill, Dublin."
1672315630,548479339,16,21,unknown,
1673912820,18383829,32,32,unknown,
1674571042,1186265635,vii,xv,no,
1675126174,18383829,41,41,unknown,
1675543459,-1896946720,34,35,unknown,
1676982387,1644322668,,,unknown,
1679192493,-1896946720,34,34,unknown,
1679701784,1176462032,18,18,unknown,
1680823223,18383829,46,46,unknown,
1686045676,1155205332,883,887,no,"FD section 'Sexual Expression and Genre, 1801-1917'."
1686331350,18383829,32,32,unknown,
1687370100,2002009033,,,unknown,
1688806459,1155205332,1152,1153,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
1689434051,2129094768,,,unknown,
1690498624,-1757064847,81,81,unknown,
1691955932,270213246,,,unknown,
1692440783,641538878,1348,1348,no,FD section 'Contemporary Poetry'
1693133190,1155205332,1182,1182,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
1694537187,2002009033,,,unknown,
1695903003,641538878,1054,1059,no,FD section 'Inscribing Voices: Twentieth Century Irish Language Memoirs'.
1696856228,-1692346770,63,78,no,
1696960149,641538878,1357,1357,no,FD section 'Contemporary Poetry'.
1699723720,-971430189,16,16,unknown,
1699751243,1155205332,984,990,no,"FD section 'Public Discourse, Private Relfection, 1916-70'."
1701836791,641538878,1029,1031,no,"FD section 'Identity and Opposition: Women's Writing, 1890-1960'."
1701843367,1155205332,1306,1310,no,FD Section 'Legends of the Supernatural'.
1702624315,701067028,429,444,no,
1706586119,641538878,551,552,no,"FD section 'The Labour Movement 1800-2000'. First published in the Irish Citizen, January 1918."
1707176973,148156039,,,unknown,
1708753841,1187005574,v,v,no,
1709532274,-1747370495,,,unknown,
1711180948,694946714,,,unknown,
1717392890,-1896946720,52,52,unknown,
1717663897,641538878,1334,1334,no,FD section 'Contemporary Poetry'.
1720856902,-1417010857,,,no,
1723157552,-1569754859,,,no,
1724135692,641538878,603,603,no,"FD section 'Women of the House, 1800-1950'."
1724566269,-1841107699,138,157,no,
1728177889,-971430189,39,,unknown,
1738151865,-1896946720,19,20,unknown,
1740806263,1181628640,,,unknown,
1740939785,1176369270,21,21,unknown,
1741308627,828964763,,,unknown,
1742675217,1760227538,,,unknown,
1746312515,-611517753,489,522,unknown,
1747145837,-1896946720,58,58,unknown,
1748820332,-140080942,8,8,unknown,
1749654280,1454525488,67,83,no,
1751348306,-633798775,63,64,unknown,
1751900194,1155205332,293,303,no,
1755451565,1187005574,171,176,no,
1756125870,1155205332,1156,1160,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
1758220359,-1209873395,348,355,no,
1758801291,641538878,448,449,no,"FD section 'Women and Politics in Northern Ireland, 1993-2000'. First published in Banúlacht: Irish Women for Development, vol 4, no 1 (Feb 2000)."
1763190616,1186650775,84,86,yes,
1763451632,0,104,122,no,
1764210715,-1801548117,28,28,unknown,
1765940309,1155205332,1128,1129,no,"FD section 'Lesbian Encounters, 1745-1997'. 'The Banshee'."
1766338713,1155205332,1332,1333,no,"FD section 'The Song Tradition'. Original recording The Columbia World Library of Folk and Primitve Music, vol 1. Irish Folk Songs (Columbia Records, 1955)"
1767124104,1202738011,137,142,no,
1767802488,1155205332,629,629,no,FD section 'Poetry of the Spirit'.
1770616771,-971430189,57,58,unknown,
1770985654,-140080942,40,40,unknown,
1771170635,641538878,365,367,no,"Fd section 'Women, Politics and the State in Northern Ireland, 1918-66'. From MS in PRONI, D2109/18/9."
1772128557,-971430189,25,25,unknown,
1775084143,-2069378448,313,323,unknown,Extract pub. in Anthology of Irish Literature (1954)
1775550331,361062341,,,unknown,
1775907705,1155205332,534,535,no,"FD section 'The Re-emergence of Nuns and Convents, 1800-1962'."
1779198501,641538878,691,693,no,
1779729789,641538878,912,912,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'."
1781016844,1202738011,13,34,no,
1782637344,-2101122274,219,220,unknown,
1784095974,2068520005,435,436,no,
1785061338,-140080942,18,18,unknown,
1785832230,-2082907021,,,unknown,
1786083205,-1209873395,33,62,no,
1790628888,641538878,765,771,no,
1791625554,18383829,25,25,unknown,
1794960617,-1896946720,3,4,unknown,
1797162636,1141057531,434,439,no,
1797906404,1262484392,189,205,no,
1798597791,1155205332,856,859,no,"FD section 'Sexual Expression and Genre, 1801-1917'."
1801742384,641538878,550,551,no,"FD section 'The Labour Movement 1800-2000'. First published in the Irish Worker, 9 September 1911."
1806058838,-2082907021,,,unknown,
1807482537,641538878,1493,1495,no,"FD section 'Women in the North of Ireland, 1969-2000'."
1808012640,641538878,263,264,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. Debate on 11 Nov 1993."
1808880453,548479339,80,80,unknown,
1808934702,-1616668416,,,unknown,
1810291891,641538878,1608,1609,no,"FD section 'Feminism, Culture and Critique in English'."
1810367177,-1896946720,13,14,unknown,
1812945404,-1692346770,131,144,no,
1813009219,641538878,381,382,no,"FD section 'Political Activism in Northern Ireland, 1960-93'."
1818199040,722738666,60,84,no,
1820116237,1176369270,32,32,unknown,
1821765910,1155205332,1426,1426,no,"FD section 'Work and Play'. First published in Béaloideas, vol 45-7 (1979)"
1822867010,641538878,1177,1186,no,FD section 'Contemporary Fiction'.
1823111081,1155205332,1132,1133,no,"Poems circulated in manuscript and read at poetry readings in the early 1990s. FD section 'Lesbian Encounters, 1745-1997'."
1823990071,1519339388,649,650,unknown,
1824081766,641538878,1324,1324,no,FD section 'Contemporary Poetry'.
1825301041,1155205332,623,624,no,
1827535730,641538878,1302,1302,no,FD section 'Contemporary Poetry'.
1831620182,-848326257,,,unknown,
1832913939,-1548069,42,42,unknown,
1833472975,1176369270,58,58,unknown,
1834141913,641538878,1256,1257,no,FD section 'Contemporary Women Playwrights'. First performed in 1979
1837133577,1412316481,44,51,unknown,
1839558531,694946714,,,unknown,
1840981167,1176369270,68,68,unknown,
1841279848,1178200875,174,180,unknown,
1841969890,-971430189,83,83,unknown,
1842169924,641538878,1320,1320,no,FD section 'Contemporary Poetry'.
1845038035,-1896946720,62,62,unknown,
1845528522,641538878,1283,1284,no,FD section 'Contermporary Women Playwrights'.
1847015304,641538878,412,414,no,
1849616825,-1209873395,293,308,no,
1850123998,1990952211,199,211,no,
1852562263,-451078063,162,162,unknown,
1853650837,641538878,1115,1116,no,"FD section 'Women's History and Women Historians, 1840-1945'."
1856810423,1519339388,327,329,unknown,
1858748918,18383829,8,10,unknown,
1859792641,1178706087,42,44,unknown,winner under-18 story
1861250401,1970875579,374,415,unknown,
1862266790,-677239053,81,90,no,
1862537941,-971430189,1,1,unknown,
1863184242,1176462032,20,21,unknown,
1864547589,-1024243326,29,32,unknown,under-18 story
1865457234,-2082907021,,,unknown,
1865554649,1040554684,64,65,unknown,
1867256084,18383829,11,11,unknown,
1871855354,1176462032,6,7,unknown,
1872098529,1155205332,524,525,no,"FD section 'The Re-emergence of Nuns and Convents, 1800-1962'."
1873713285,641538878,1328,1329,no,FD section 'Contemporary Poetry'.
1873896560,641538878,1069,1073,no,
1874717590,-1114952353,85,92,no,
1875738304,548479339,15,15,unknown,
1877594238,641538878,1402,1402,no,FD section 'Contemporary Poetry'.
1877596439,1176462032,67,67,unknown,
1878937811,1155205332,1017,1021,no,"FD section 'Public Discourse, Private Relfection, 1916-70'."
1879585123,1187028408,157,159,no,Winner of the Rooney Prize in 1997
1879939587,-1757064847,217,219,unknown,
1880405265,-1504045507,124,141,no,
1882731309,-551297690,,,unknown,
1886203855,1178706087,62,62,unknown,
1886270531,-1757064847,104,104,unknown,
1887032444,680885255,197,205,yes,
1888357152,18383829,19,19,unknown,
1889634017,641538878,619,622,no,
1890227595,1240233664,113,140,yes,
1891274009,-1757064847,184,185,unknown,Published in Cyphers 48 (2000)
1892672059,1176462032,48,48,unknown,
1898650226,18383829,40,40,unknown,
1899376385,744221365,,,unknown,
1902833493,-1209873395,320,331,no,
1903514092,641538878,1433,1435,no,"FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'. First published in In Dublin, 3 June 1983."
1903796790,-2098903,7,8,unknown,winner under-9
1906185453,641538878,1046,1047,no,
1909830921,-140080942,4,4,unknown,
1915007687,641538878,833,848,no,
1919248704,641538878,1446,1448,no,FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'.
1921550806,2091698419,,,unknown,
1923142441,-1896946720,68,69,unknown,
1923187182,1834302610,30,34,unknown,
1926232656,1176462032,60,60,unknown,
1931780233,1186055018,16,35,yes,
1932114656,-2101122274,77,79,unknown,
1935206034,-1841107699,185,197,no,
1935455835,1186265635,233,266,no,
1937118862,1934315872,9,14,no,
1941220568,641538878,402,403,no,"FD section 'Political Activism in Northern Ireland, 1960-93'. First published in Scarlet Woman, 11 June 1980."
1946675802,1799118665,,,no,
1953657215,-1896946720,69,70,unknown,
1953874182,-309880998,,,unknown,
1954830138,641538878,1522,1524,no,FD section 'Women in the North of Ireland'.
1955207104,1176369270,45,45,unknown,
1956089982,-971430189,67,68,unknown,
1957451876,-2018536685,1,12,unknown,
1959682898,641538878,1335,1335,no,FD section 'Contemporary Poetry'.
1960315087,1571136421,,,no,
1964653245,-1996173154,,,unknown,
1971213888,1176462032,16,16,unknown,
1976340746,641538878,295,297,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. First published in the Sunday Independent, 21 Sept 1997."
1978029249,410831810,302,318,no,
1979816058,-1757064847,228,229,unknown,
1980268862,1836374827,,,no,
1980278424,1079916148,37,122,unknown,
1981426164,1178200875,206,217,unknown,
1982349947,641538878,674,674,no,"FD section 'Education in Twentieth-Century Ireland'. First published in the University Review, Autumn 1955."
1982704433,1519339388,627,627,unknown,
1984248416,641538878,1329,1329,no,FD section 'Contemporary Poetry'.
1984602877,1176369270,37,37,unknown,
1989278901,1600415590,74,74,no,
1991018947,641538878,1364,1365,no,FD section 'Contemporary Poetry'.
1991840003,1519339388,718,720,unknown,
1993300142,-971430189,74,74,unknown,
1998600411,641538878,1530,1533,no,FD section 'Women in the North of Ireland'.
2000326197,18383829,50,50,unknown,
2001129115,725232681,,,unknown,
2002087829,641538878,167,168,no,"FD section 'Women and Politics in Indepenent Ireland, 1921-68'. Address to the electors of Dublin South City, edited from original in NLI."
2002169442,-1285562772,,,unknown,
2002727100,-1757064847,213,,unknown,
2003499831,-2098903,13,17,unknown,"winner, under-12"
2004909280,1454525488,172,184,no,
2006460685,1176462032,45,45,unknown,
2008253571,1172166252,,,no,
2009990450,680885255,147,155,unknown,
2010068436,18383829,17,17,unknown,
2010628132,-140080942,35,35,unknown,
2010922130,1518350036,,,unknown,
2014743390,1202738011,105,108,no,
2017512409,641538878,267,269,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'."
2024518609,-1533528942,371,382,no,
2025976301,641538878,1658,1660,no,FD section 'Ethnicities'.
2026501325,423919546,,,unknown,
2028083397,641538878,1304,1304,no,FD section 'Contemporary Poetry'.
2030251308,18383829,20,20,unknown,
2031761350,241588665,88,95,unknown,
2032838950,641538878,1387,1388,no,FD section 'Contemporary Poetry'.
2033796806,1184963784,218,227,no,
2035807397,1155205332,670,674,no,First published in the Religious Life Review (winter 1971). FD section 'Theology and Ethics: The Twentieth Century'.
2038450867,1519339388,656,658,unknown,
2038978666,-1907320341,34,35,yes,Illustrated by author.
2039397353,-1757064847,220,221,unknown,
2039688336,-856709638,,,unknown,
2040616898,641538878,1155,1160,no,FD section 'Contemporary Fiction'
2040937765,-1958626671,163,174,no,
2042088917,1155205332,915,919,no,
2045250886,-971430189,77,77,unknown,
2045284389,1519339388,393,394,unknown,
2045651595,423919546,25,25,unknown,
2046899275,1155205332,761,765,no,
2048963442,-1210177322,140,161,no,
2051737127,641538878,1085,1087,no,"FD section 'Aesthetics and Politics, 1890-1960'."
2053105143,1155205332,1153,1154,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
2053825753,1176369270,39,39,unknown,
2054585338,1155205332,1453,1456,no,FD section 'Writing Oral Traditions'. First published in Béaloideas 1971-73.
2059750160,-848326257,,,unknown,
2060830884,1176462032,20,20,unknown,
2060831966,-971430189,80,80,unknown,
2061872640,641538878,1382,1385,no,FD section 'Contemporary Poetry'.
2064358029,-82109711,306,333,no,
2065059230,2116524231,,,unknown,
2065199678,-1167272617,7,16,unknown,Study of Mary Beckett
2066191979,-1896946720,32,32,unknown,
2066618216,641538878,1099,1101,no,"FD section 'Aesthetics and Politics, 1890-1960'. First published in Threshold, 1957."
2068545341,-971430189,20,20,unknown,
2068591317,1155205332,619,620,no,"Original in the archives of the Church of Ireland Theological College, Braemor Road, Dublin. Sermon delivered four days before her ordination in the Chapel of the Church of Ireland Theological College, 18 Oct 1991. FD section 'Religious Conviction: Women's Voices, 1900-2000'."
2072060007,641538878,91,99,no,"FD section 'Women and Politics, 1860-1918'."
2072160598,-1870854362,86,101,no,
2075025357,641538878,452,452,no,"FD section 'Women and Politics in Northern Ireland, 1993-2000'."
2075886453,-1209873395,131,143,no,
2076674273,641538878,1359,1359,no,FD section 'Contemporary Poetry
2077684606,1140179963,,,unknown,
2078026532,-140080942,20,20,unknown,
2078750973,-384793758,52,237,unknown,
2079619325,293630667,,,unknown,
2080283543,1155205332,533,533,no,"FD section 'The re-emergence of Nuns and Convents, 1800-1962'."
2080397903,-1896946720,40,41,unknown,
2080701950,1155205332,242,244,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. First published in the Women's Political Association Journal, 1983."
2082559241,1185039783,9,24,yes,
2083903729,-1623861544,16,17,unknown,winner under 14
2085173410,1176369270,9,9,unknown,
2085265874,641538878,1305,1307,no,FD section 'Contemporary Poetry'.
2090092887,-1210177322,45,78,no,
2090454981,-1896946720,70,71,unknown,
2091639022,-313413462,,,unknown,
2092091485,641538878,62,63,no,"FD section 'Political Writings and Public Voices, c. 1500-1800'. From William Smith O'Brien papers, NLI"
2095201120,-140080942,7,7,unknown,
2096169419,-40540269,161,173,no,
2097256239,-987510022,45,61,no,
2098048504,2068520005,277,277,no,
2098429215,1176369270,44,44,unknown,
2099229928,-2082907021,,,unknown,
2099540037,-1996173154,,,unknown,
2100486129,-1757064847,210,211,unknown,
2100639489,1176462032,66,66,unknown,
2108854699,-140080942,27,27,unknown,
2110547248,641538878,1539,1539,no,FD section 'Women in the North of Ireland'.
2111442788,-971430189,33,33,unknown,
2112723847,1176462032,44,44,unknown,
2113985713,680885255,181,188,yes,
2114098245,-971430189,59,60,unknown,
2115842007,1240233664,1,8,no,
2118530058,18383829,14,15,unknown,
2118698555,-1841107699,102,121,no,
2118928244,-1870854362,102,132,no,
2121820650,1176369270,73,73,unknown,
2122346836,567714609,39,39,unknown,
2124698800,-1598311630,,,unknown,
2125885085,1155205332,741,745,no,FD section 'Theology and Ethics: The Twentieth Century'.
2126616800,641538878,555,557,no,FD section 'The Labour Movement 1800-2000'.
2129716525,-718512971,,,no,
2132578486,1148210404,,,unknown,
2134032178,641538878,870,873,no,"FD section 'Women's Narratives, 1800-40'."
2134642777,1519339388,564,565,unknown,
2135763913,641538878,1362,1362,no,FD section 'Contemporary Poetry'.
2136027840,-2082907021,,,unknown,
2138368523,1519339388,626,627,unknown,
2138887546,-140080942,8,8,unknown,
2140214724,-2082907021,,,unknown,
2141807715,-1896946720,58,59,unknown,
2142048373,-1757064847,247,247,unknown,Published in The Honest Ulsterman 107 (1999)
2144427819,-1896946720,54,55,unknown,
2144535384,816039086,,,unknown,
2144811827,0,54,54,unknown,"Published in The Irish Homestead, 1902"
2145064439,-145657772,387,429,unknown,
